datetime,symbol,open,high,low,close,volume
2025-04-05 01:36:00,BINANCE:BTCUSDT,84039.75,84051.99,83983.6,84004.45,17.96214
2025-04-05 01:37:00,BINANCE:BTCUSDT,84004.45,84059.0,83978.0,83978.0,14.72946
2025-04-05 01:38:00,BINANCE:BTCUSDT,83978.0,83981.34,83928.0,83981.34,3.20866
2025-04-05 01:39:00,BINANCE:BTCUSDT,83981.33,83981.33,83942.01,83942.01,6.61752
2025-04-05 01:40:00,BINANCE:BTCUSDT,83942.0,83949.98,83892.74,83920.14,5.06711
2025-04-05 01:41:00,BINANCE:BTCUSDT,83920.13,83926.09,83913.43,83924.99,4.16485
2025-04-05 01:42:00,BINANCE:BTCUSDT,83924.99,83948.01,83914.14,83915.06,7.32474
2025-04-05 01:43:00,BINANCE:BTCUSDT,83915.05,83915.05,83780.13,83808.99,13.68245
2025-04-05 01:44:00,BINANCE:BTCUSDT,83808.99,83866.37,83808.99,83864.0,6.79062
2025-04-05 01:45:00,BINANCE:BTCUSDT,83864.0,83900.38,83832.84,83890.2,15.34676
2025-04-05 01:46:00,BINANCE:BTCUSDT,83890.21,83890.21,83773.98,83773.98,8.40382
2025-04-05 01:47:00,BINANCE:BTCUSDT,83773.99,83776.34,83684.24,83689.64,22.7985
2025-04-05 01:48:00,BINANCE:BTCUSDT,83689.63,83704.93,83508.29,83516.3,35.15835
2025-04-05 01:49:00,BINANCE:BTCUSDT,83516.3,83538.52,83492.95,83533.41,21.25557
2025-04-05 01:50:00,BINANCE:BTCUSDT,83533.42,83594.33,83533.41,83594.33,12.18759
2025-04-05 01:51:00,BINANCE:BTCUSDT,83594.34,83644.0,83594.34,83643.99,11.57394
2025-04-05 01:52:00,BINANCE:BTCUSDT,83643.99,83688.68,83633.22,83651.29,4.8668
2025-04-05 01:53:00,BINANCE:BTCUSDT,83651.3,83679.67,83630.03,83668.54,14.7132
2025-04-05 01:54:00,BINANCE:BTCUSDT,83668.54,83735.85,83668.54,83730.24,8.85923
2025-04-05 01:55:00,BINANCE:BTCUSDT,83730.24,83755.99,83730.23,83752.44,1.67473
2025-04-05 01:56:00,BINANCE:BTCUSDT,83752.43,83784.0,83735.85,83784.0,6.1203
2025-04-05 01:57:00,BINANCE:BTCUSDT,83784.0,83792.91,83775.17,83792.9,6.79273
2025-04-05 01:58:00,BINANCE:BTCUSDT,83792.9,83800.0,83792.9,83797.41,3.61708
2025-04-05 01:59:00,BINANCE:BTCUSDT,83797.41,83805.88,83783.01,83802.0,6.27043
2025-04-05 02:00:00,BINANCE:BTCUSDT,83801.99,83830.18,83783.01,83830.18,8.25933
2025-04-05 02:01:00,BINANCE:BTCUSDT,83830.18,83996.0,83830.18,83996.0,15.74926
2025-04-05 02:02:00,BINANCE:BTCUSDT,83996.0,84047.02,83968.0,83968.01,12.22257
2025-04-05 02:03:00,BINANCE:BTCUSDT,83968.0,83968.01,83866.0,83877.35,13.56112
2025-04-05 02:04:00,BINANCE:BTCUSDT,83877.36,83960.64,83873.0,83960.63,3.47163
2025-04-05 02:05:00,BINANCE:BTCUSDT,83960.64,84042.0,83960.63,84040.0,13.4759
2025-04-05 02:06:00,BINANCE:BTCUSDT,84039.99,84039.99,83964.0,84003.46,7.57818
2025-04-05 02:07:00,BINANCE:BTCUSDT,84003.46,84012.35,83956.58,84012.34,4.13447
2025-04-05 02:08:00,BINANCE:BTCUSDT,84012.34,84031.98,83984.0,83984.01,3.22189
2025-04-05 02:09:00,BINANCE:BTCUSDT,83984.01,83990.01,83943.1,83987.35,11.95345
2025-04-05 02:10:00,BINANCE:BTCUSDT,83987.34,83987.35,83971.7,83971.7,3.59464
2025-04-05 02:11:00,BINANCE:BTCUSDT,83971.69,84000.0,83919.63,84000.0,3.58803
2025-04-05 02:12:00,BINANCE:BTCUSDT,84000.0,84000.0,83943.79,83959.99,2.02991
2025-04-05 02:13:00,BINANCE:BTCUSDT,83960.0,83987.02,83944.35,83987.01,6.59508
2025-04-05 02:14:00,BINANCE:BTCUSDT,83987.01,84045.7,83987.01,84045.69,8.11741
2025-04-05 02:15:00,BINANCE:BTCUSDT,84045.7,84060.0,84045.7,84053.52,6.1102
2025-04-05 02:16:00,BINANCE:BTCUSDT,84053.52,84053.52,84018.86,84020.47,3.13792
2025-04-05 02:17:00,BINANCE:BTCUSDT,84020.47,84114.83,84020.47,84104.9,9.76282
2025-04-05 02:18:00,BINANCE:BTCUSDT,84104.89,84106.0,84069.65,84069.65,2.66414
2025-04-05 02:19:00,BINANCE:BTCUSDT,84069.65,84128.02,84066.03,84084.0,3.95679
2025-04-05 02:20:00,BINANCE:BTCUSDT,84084.0,84106.0,84063.11,84100.0,9.10045
2025-04-05 02:21:00,BINANCE:BTCUSDT,84100.0,84128.01,84100.0,84128.01,5.8015
2025-04-05 02:22:00,BINANCE:BTCUSDT,84128.0,84160.38,84113.21,84142.29,16.27991
2025-04-05 02:23:00,BINANCE:BTCUSDT,84142.29,84254.72,84142.29,84246.0,23.38955
2025-04-05 02:24:00,BINANCE:BTCUSDT,84246.0,84250.96,84244.0,84250.96,4.68328
2025-04-05 02:25:00,BINANCE:BTCUSDT,84250.96,84266.0,84250.96,84262.25,1.69822
2025-04-05 02:26:00,BINANCE:BTCUSDT,84262.25,84282.0,84254.71,84266.82,3.40193
2025-04-05 02:27:00,BINANCE:BTCUSDT,84266.83,84266.83,84238.16,84238.16,1.42985
2025-04-05 02:28:00,BINANCE:BTCUSDT,84238.16,84238.17,84176.34,84176.34,11.62165
2025-04-05 02:29:00,BINANCE:BTCUSDT,84176.34,84188.0,84164.01,84164.02,0.81023
2025-04-05 02:30:00,BINANCE:BTCUSDT,84164.02,84178.12,84119.66,84142.1,12.41124
2025-04-05 02:31:00,BINANCE:BTCUSDT,84142.1,84142.1,84056.29,84062.0,10.91809
2025-04-05 02:32:00,BINANCE:BTCUSDT,84062.01,84072.42,84062.0,84064.01,1.65439
2025-04-05 02:33:00,BINANCE:BTCUSDT,84064.0,84082.44,84042.56,84042.56,4.16032
2025-04-05 02:34:00,BINANCE:BTCUSDT,84042.57,84053.55,84042.56,84053.55,3.30593
2025-04-05 02:35:00,BINANCE:BTCUSDT,84053.54,84053.55,84053.54,84053.55,1.98585
2025-04-05 02:36:00,BINANCE:BTCUSDT,84053.55,84053.55,84053.54,84053.54,3.40671
2025-04-05 02:37:00,BINANCE:BTCUSDT,84053.55,84235.36,84053.55,84212.87,18.0607
2025-04-05 02:38:00,BINANCE:BTCUSDT,84212.86,84240.0,84172.2,84232.83,12.42524
2025-04-05 02:39:00,BINANCE:BTCUSDT,84232.83,84232.83,84229.59,84229.59,10.78913
2025-04-05 02:40:00,BINANCE:BTCUSDT,84229.59,84294.0,84229.59,84263.78,18.89357
2025-04-05 02:41:00,BINANCE:BTCUSDT,84263.77,84263.78,84238.0,84245.58,3.11842
2025-04-05 02:42:00,BINANCE:BTCUSDT,84245.58,84245.59,84230.43,84230.44,1.7372
2025-04-05 02:43:00,BINANCE:BTCUSDT,84230.44,84230.44,84182.71,84186.3,8.614
2025-04-05 02:44:00,BINANCE:BTCUSDT,84186.31,84198.0,84186.3,84186.3,1.43748
2025-04-05 02:45:00,BINANCE:BTCUSDT,84186.3,84254.84,84186.3,84248.01,10.05073
2025-04-05 02:46:00,BINANCE:BTCUSDT,84248.0,84248.0,84207.54,84207.54,12.27102
2025-04-05 02:47:00,BINANCE:BTCUSDT,84207.54,84210.0,84192.0,84192.0,4.23802
2025-04-05 02:48:00,BINANCE:BTCUSDT,84192.01,84192.01,84178.35,84178.35,2.96242
2025-04-05 02:49:00,BINANCE:BTCUSDT,84178.36,84178.36,84111.53,84129.99,8.33817
2025-04-05 02:50:00,BINANCE:BTCUSDT,84129.99,84130.0,84108.57,84108.72,6.00412
2025-04-05 02:51:00,BINANCE:BTCUSDT,84108.72,84128.0,84108.72,84127.99,1.54061
2025-04-05 02:52:00,BINANCE:BTCUSDT,84128.0,84128.0,84127.99,84127.99,0.67272
2025-04-05 02:53:00,BINANCE:BTCUSDT,84128.0,84128.0,84121.0,84121.0,4.70376
2025-04-05 02:54:00,BINANCE:BTCUSDT,84121.0,84121.01,84071.35,84071.35,3.32984
2025-04-05 02:55:00,BINANCE:BTCUSDT,84071.36,84071.36,84071.35,84071.36,2.19543
2025-04-05 02:56:00,BINANCE:BTCUSDT,84071.35,84071.36,84061.44,84067.88,5.10254
2025-04-05 02:57:00,BINANCE:BTCUSDT,84067.88,84067.89,84067.88,84067.88,1.27517
2025-04-05 02:58:00,BINANCE:BTCUSDT,84067.89,84136.11,84067.88,84132.3,10.00831
2025-04-05 02:59:00,BINANCE:BTCUSDT,84132.3,84132.31,84109.45,84115.93,7.46887
2025-04-05 03:00:00,BINANCE:BTCUSDT,84115.93,84115.94,84084.98,84084.99,5.61596
2025-04-05 03:01:00,BINANCE:BTCUSDT,84084.99,84084.99,84056.52,84056.52,1.80959
2025-04-05 03:02:00,BINANCE:BTCUSDT,84056.52,84056.53,84056.51,84056.51,2.44199
2025-04-05 03:03:00,BINANCE:BTCUSDT,84056.51,84056.52,84042.0,84042.0,1.64346
2025-04-05 03:04:00,BINANCE:BTCUSDT,84042.0,84042.01,84024.41,84024.41,3.00463
2025-04-05 03:05:00,BINANCE:BTCUSDT,84024.41,84024.41,83944.78,83946.15,9.2686
2025-04-05 03:06:00,BINANCE:BTCUSDT,83946.15,83946.16,83941.42,83941.43,4.11915
2025-04-05 03:07:00,BINANCE:BTCUSDT,83941.43,84214.15,83941.42,84214.15,15.09791
2025-04-05 03:08:00,BINANCE:BTCUSDT,84214.14,84275.0,84207.55,84217.55,16.58087
2025-04-05 03:09:00,BINANCE:BTCUSDT,84217.54,84222.66,84171.18,84208.4,4.52799
2025-04-05 03:10:00,BINANCE:BTCUSDT,84208.4,84240.0,84197.5,84239.99,4.64714
2025-04-05 03:11:00,BINANCE:BTCUSDT,84240.0,84270.81,84239.99,84270.8,3.68437
2025-04-05 03:12:00,BINANCE:BTCUSDT,84270.8,84367.73,84270.8,84345.95,15.27059
2025-04-05 03:13:00,BINANCE:BTCUSDT,84345.95,84360.87,84345.95,84360.86,9.22958
2025-04-05 03:14:00,BINANCE:BTCUSDT,84360.86,84375.8,84360.86,84375.8,13.25322
2025-04-05 03:15:00,BINANCE:BTCUSDT,84375.81,84396.23,84375.8,84396.22,3.73529
2025-04-05 03:16:00,BINANCE:BTCUSDT,84396.22,84401.62,84396.22,84401.14,6.18466
2025-04-05 03:17:00,BINANCE:BTCUSDT,84401.14,84443.39,84401.14,84443.39,6.24212
2025-04-05 03:18:00,BINANCE:BTCUSDT,84443.39,84450.0,84443.36,84443.36,9.38519
2025-04-05 03:19:00,BINANCE:BTCUSDT,84443.36,84443.37,84317.39,84317.39,11.17959
2025-04-05 03:20:00,BINANCE:BTCUSDT,84317.39,84341.19,84286.46,84286.46,5.95643
2025-04-05 03:21:00,BINANCE:BTCUSDT,84286.47,84294.95,84254.29,84254.29,4.77687
2025-04-05 03:22:00,BINANCE:BTCUSDT,84254.3,84345.48,84254.3,84301.88,40.9577
2025-04-05 03:23:00,BINANCE:BTCUSDT,84301.89,84301.89,84254.71,84262.62,3.07319
2025-04-05 03:24:00,BINANCE:BTCUSDT,84262.62,84262.63,84257.12,84257.13,1.06665
2025-04-05 03:25:00,BINANCE:BTCUSDT,84257.13,84277.36,84257.12,84262.92,2.77368
2025-04-05 03:26:00,BINANCE:BTCUSDT,84262.92,84262.92,84248.21,84248.21,4.43427
2025-04-05 03:27:00,BINANCE:BTCUSDT,84248.2,84248.21,84222.24,84244.28,6.7719
2025-04-05 03:28:00,BINANCE:BTCUSDT,84244.29,84244.29,84181.84,84196.5,5.58962
2025-04-05 03:29:00,BINANCE:BTCUSDT,84196.51,84197.38,84168.99,84185.8,12.6186
2025-04-05 03:30:00,BINANCE:BTCUSDT,84185.81,84214.83,84185.8,84214.83,2.39011
2025-04-05 03:31:00,BINANCE:BTCUSDT,84214.82,84252.51,84195.4,84252.51,5.49336
2025-04-05 03:32:00,BINANCE:BTCUSDT,84252.5,84271.28,84221.02,84221.06,12.46201
2025-04-05 03:33:00,BINANCE:BTCUSDT,84221.06,84221.06,84168.63,84168.63,2.74451
2025-04-05 03:34:00,BINANCE:BTCUSDT,84168.64,84177.96,84149.12,84149.13,3.19682
2025-04-05 03:35:00,BINANCE:BTCUSDT,84149.12,84158.64,84144.96,84144.97,2.69347
2025-04-05 03:36:00,BINANCE:BTCUSDT,84144.96,84150.0,84134.88,84134.88,5.92057
2025-04-05 03:37:00,BINANCE:BTCUSDT,84134.87,84134.88,84119.84,84126.28,9.74236
2025-04-05 03:38:00,BINANCE:BTCUSDT,84126.28,84177.95,84126.28,84177.94,11.55949
2025-04-05 03:39:00,BINANCE:BTCUSDT,84177.95,84200.0,84177.95,84200.0,1.8103
2025-04-05 03:40:00,BINANCE:BTCUSDT,84200.0,84235.79,84199.99,84223.64,16.43372
2025-04-05 03:41:00,BINANCE:BTCUSDT,84223.65,84223.65,84186.95,84186.96,4.47054
2025-04-05 03:42:00,BINANCE:BTCUSDT,84186.95,84186.96,84168.79,84168.8,2.70782
2025-04-05 03:43:00,BINANCE:BTCUSDT,84168.8,84168.8,84139.14,84139.14,3.20657
2025-04-05 03:44:00,BINANCE:BTCUSDT,84139.15,84143.48,84139.14,84143.47,0.95439
2025-04-05 03:45:00,BINANCE:BTCUSDT,84143.48,84143.48,84081.75,84088.0,15.51952
2025-04-05 03:46:00,BINANCE:BTCUSDT,84088.0,84097.76,84087.99,84097.76,4.19503
2025-04-05 03:47:00,BINANCE:BTCUSDT,84097.76,84097.76,84097.75,84097.76,1.27836
2025-04-05 03:48:00,BINANCE:BTCUSDT,84097.75,84116.51,84097.75,84116.51,2.94364
2025-04-05 03:49:00,BINANCE:BTCUSDT,84116.51,84127.72,84116.5,84127.71,5.14001
2025-04-05 03:50:00,BINANCE:BTCUSDT,84127.72,84143.04,84127.71,84143.03,1.34842
2025-04-05 03:51:00,BINANCE:BTCUSDT,84143.04,84229.78,84143.03,84229.76,8.70943
2025-04-05 03:52:00,BINANCE:BTCUSDT,84229.76,84229.77,84229.76,84229.77,3.70023
2025-04-05 03:53:00,BINANCE:BTCUSDT,84229.77,84237.4,84229.76,84235.99,5.54144
2025-04-05 03:54:00,BINANCE:BTCUSDT,84235.99,84236.0,84213.24,84213.24,7.62954
2025-04-05 03:55:00,BINANCE:BTCUSDT,84213.25,84213.25,84213.24,84213.24,2.29798
2025-04-05 03:56:00,BINANCE:BTCUSDT,84213.24,84213.25,84213.24,84213.24,2.39493
2025-04-05 03:57:00,BINANCE:BTCUSDT,84213.25,84213.25,84184.34,84184.34,4.18735
2025-04-05 03:58:00,BINANCE:BTCUSDT,84184.35,84184.35,84153.36,84153.36,3.50761
2025-04-05 03:59:00,BINANCE:BTCUSDT,84153.37,84153.37,84153.36,84153.36,1.07338
2025-04-05 04:00:00,BINANCE:BTCUSDT,84153.37,84161.79,84122.5,84122.5,8.19702
2025-04-05 04:01:00,BINANCE:BTCUSDT,84122.5,84125.0,84122.5,84124.99,2.10825
2025-04-05 04:02:00,BINANCE:BTCUSDT,84124.99,84125.0,84122.5,84122.5,7.50232
2025-04-05 04:03:00,BINANCE:BTCUSDT,84122.51,84155.5,84122.5,84148.77,5.01275
2025-04-05 04:04:00,BINANCE:BTCUSDT,84148.77,84148.77,84122.5,84122.5,3.57149
2025-04-05 04:05:00,BINANCE:BTCUSDT,84122.51,84122.51,84122.5,84122.5,0.74555
2025-04-05 04:06:00,BINANCE:BTCUSDT,84122.5,84122.51,84100.0,84100.01,2.69944
2025-04-05 04:07:00,BINANCE:BTCUSDT,84100.0,84100.01,84100.0,84100.0,0.63188
2025-04-05 04:08:00,BINANCE:BTCUSDT,84100.01,84100.01,84074.31,84074.32,10.63606
2025-04-05 04:09:00,BINANCE:BTCUSDT,84074.31,84074.32,84074.31,84074.32,0.43298
2025-04-05 04:10:00,BINANCE:BTCUSDT,84074.31,84074.32,84032.0,84032.01,2.7676
2025-04-05 04:11:00,BINANCE:BTCUSDT,84032.0,84032.01,84032.0,84032.01,2.06848
2025-04-05 04:12:00,BINANCE:BTCUSDT,84032.0,84040.41,84032.0,84040.4,2.53268
2025-04-05 04:13:00,BINANCE:BTCUSDT,84040.4,84046.55,84040.4,84046.55,2.05555
2025-04-05 04:14:00,BINANCE:BTCUSDT,84046.55,84084.0,84046.54,84079.78,3.90125
2025-04-05 04:15:00,BINANCE:BTCUSDT,84079.78,84079.79,84044.84,84044.84,2.28735
2025-04-05 04:16:00,BINANCE:BTCUSDT,84044.85,84044.85,84018.86,84018.86,1.6481
2025-04-05 04:17:00,BINANCE:BTCUSDT,84018.87,84018.87,84018.86,84018.87,1.99048
2025-04-05 04:18:00,BINANCE:BTCUSDT,84018.86,84044.85,84018.86,84022.0,3.91171
2025-04-05 04:19:00,BINANCE:BTCUSDT,84022.0,84028.33,84019.92,84023.1,1.71968
2025-04-05 04:20:00,BINANCE:BTCUSDT,84023.1,84028.32,84023.1,84028.31,0.92671
2025-04-05 04:21:00,BINANCE:BTCUSDT,84028.31,84028.32,84023.1,84023.11,2.42689
2025-04-05 04:22:00,BINANCE:BTCUSDT,84023.1,84034.46,84019.86,84034.46,3.7489
2025-04-05 04:23:00,BINANCE:BTCUSDT,84034.46,84034.46,84034.45,84034.45,0.40023
2025-04-05 04:24:00,BINANCE:BTCUSDT,84034.45,84067.71,84034.45,84065.99,10.59124
2025-04-05 04:25:00,BINANCE:BTCUSDT,84066.0,84066.0,84065.96,84065.97,5.38848
2025-04-05 04:26:00,BINANCE:BTCUSDT,84065.96,84065.97,84065.96,84065.96,1.49314
2025-04-05 04:27:00,BINANCE:BTCUSDT,84065.96,84065.97,84056.74,84056.75,3.61345
2025-04-05 04:28:00,BINANCE:BTCUSDT,84056.74,84056.75,84056.74,84056.75,0.53075
2025-04-05 04:29:00,BINANCE:BTCUSDT,84056.74,84056.75,84056.74,84056.74,1.25547
2025-04-05 04:30:00,BINANCE:BTCUSDT,84056.75,84100.0,84056.74,84099.99,4.64087
2025-04-05 04:31:00,BINANCE:BTCUSDT,84100.0,84100.0,84054.56,84054.57,4.70014
2025-04-05 04:32:00,BINANCE:BTCUSDT,84054.57,84054.57,84034.46,84034.46,1.94468
2025-04-05 04:33:00,BINANCE:BTCUSDT,84034.45,84034.46,84017.93,84017.93,5.02609
2025-04-05 04:34:00,BINANCE:BTCUSDT,84017.93,84017.94,84017.93,84017.94,2.65877
2025-04-05 04:35:00,BINANCE:BTCUSDT,84017.93,84017.94,83965.86,83965.87,13.90065
2025-04-05 04:36:00,BINANCE:BTCUSDT,83965.86,83979.22,83923.47,83951.98,13.92985
2025-04-05 04:37:00,BINANCE:BTCUSDT,83951.97,83951.97,83890.77,83890.77,18.04268
2025-04-05 04:38:00,BINANCE:BTCUSDT,83890.77,83890.78,83882.39,83886.0,9.1768
2025-04-05 04:39:00,BINANCE:BTCUSDT,83885.99,83886.0,83854.81,83866.09,8.18332
2025-04-05 04:40:00,BINANCE:BTCUSDT,83866.08,83866.09,83810.15,83816.0,12.37024
2025-04-05 04:41:00,BINANCE:BTCUSDT,83816.0,83845.85,83815.99,83842.64,7.65686
2025-04-05 04:42:00,BINANCE:BTCUSDT,83842.63,83845.86,83822.18,83822.18,8.35489
2025-04-05 04:43:00,BINANCE:BTCUSDT,83822.19,83835.56,83800.57,83800.58,7.41582
2025-04-05 04:44:00,BINANCE:BTCUSDT,83800.57,83820.25,83800.57,83820.17,3.87487
2025-04-05 04:45:00,BINANCE:BTCUSDT,83820.17,83820.18,83783.02,83783.02,4.74656
2025-04-05 04:46:00,BINANCE:BTCUSDT,83783.03,83789.95,83775.0,83789.95,7.25849
2025-04-05 04:47:00,BINANCE:BTCUSDT,83789.95,83859.65,83789.94,83856.14,14.80221
2025-04-05 04:48:00,BINANCE:BTCUSDT,83856.14,83860.0,83856.13,83860.0,1.80437
2025-04-05 04:49:00,BINANCE:BTCUSDT,83860.0,83877.36,83859.99,83877.35,2.01413
2025-04-05 04:50:00,BINANCE:BTCUSDT,83877.36,83877.36,83764.7,83773.07,11.47626
2025-04-05 04:51:00,BINANCE:BTCUSDT,83773.06,83776.69,83766.0,83774.38,1.65813
2025-04-05 04:52:00,BINANCE:BTCUSDT,83774.37,83796.29,83774.37,83796.28,2.41802
2025-04-05 04:53:00,BINANCE:BTCUSDT,83796.29,83796.29,83769.06,83785.83,5.01844
2025-04-05 04:54:00,BINANCE:BTCUSDT,83785.83,83785.83,83728.43,83751.96,9.05238
2025-04-05 04:55:00,BINANCE:BTCUSDT,83751.95,83751.96,83706.13,83706.13,13.26706
2025-04-05 04:56:00,BINANCE:BTCUSDT,83706.14,83709.89,83667.81,83674.24,12.08478
2025-04-05 04:57:00,BINANCE:BTCUSDT,83674.23,83700.91,83674.23,83700.91,4.94764
2025-04-05 04:58:00,BINANCE:BTCUSDT,83700.91,83700.93,83683.83,83697.01,4.03545
2025-04-05 04:59:00,BINANCE:BTCUSDT,83697.01,83734.98,83697.01,83717.04,24.49035
2025-04-05 05:00:00,BINANCE:BTCUSDT,83717.05,83717.05,83702.76,83708.7,2.84866
2025-04-05 05:01:00,BINANCE:BTCUSDT,83708.7,83708.7,83654.5,83670.23,6.11065
2025-04-05 05:02:00,BINANCE:BTCUSDT,83670.23,83670.24,83650.11,83650.12,3.68442
2025-04-05 05:03:00,BINANCE:BTCUSDT,83650.12,83697.99,83650.11,83697.99,4.30644
2025-04-05 05:04:00,BINANCE:BTCUSDT,83697.99,83697.99,83681.06,83692.17,5.49597
2025-04-05 05:05:00,BINANCE:BTCUSDT,83692.17,83696.23,83683.81,83683.82,3.01058
2025-04-05 05:06:00,BINANCE:BTCUSDT,83683.82,83688.97,83680.61,83688.97,0.78194
2025-04-05 05:07:00,BINANCE:BTCUSDT,83688.97,83688.97,83680.61,83680.61,1.34791
2025-04-05 05:08:00,BINANCE:BTCUSDT,83680.61,83690.44,83680.61,83690.44,0.837
2025-04-05 05:09:00,BINANCE:BTCUSDT,83690.43,83700.0,83690.43,83699.99,1.37845
2025-04-05 05:10:00,BINANCE:BTCUSDT,83699.99,83752.31,83696.21,83752.31,5.49103
2025-04-05 05:11:00,BINANCE:BTCUSDT,83752.31,83759.99,83735.84,83759.99,7.13289
2025-04-05 05:12:00,BINANCE:BTCUSDT,83759.98,83759.99,83759.98,83759.98,0.61224
2025-04-05 05:13:00,BINANCE:BTCUSDT,83759.99,83759.99,83759.98,83759.99,0.83118
2025-04-05 05:14:00,BINANCE:BTCUSDT,83759.98,83814.26,83759.98,83814.26,5.67377
2025-04-05 05:15:00,BINANCE:BTCUSDT,83814.26,83852.0,83814.25,83852.0,3.95712
2025-04-05 05:16:00,BINANCE:BTCUSDT,83852.2,83885.99,83852.2,83880.18,4.96583
2025-04-05 05:17:00,BINANCE:BTCUSDT,83880.18,83880.18,83859.37,83862.86,2.64609
2025-04-05 05:18:00,BINANCE:BTCUSDT,83862.86,83887.99,83862.86,83887.98,9.32455
2025-04-05 05:19:00,BINANCE:BTCUSDT,83887.99,83893.02,83867.01,83867.01,5.60661
2025-04-05 05:20:00,BINANCE:BTCUSDT,83867.02,83879.88,83867.01,83879.87,1.35663
2025-04-05 05:21:00,BINANCE:BTCUSDT,83879.87,83879.88,83879.87,83879.87,1.4649
2025-04-05 05:22:00,BINANCE:BTCUSDT,83879.88,83879.88,83879.87,83879.87,1.19392
2025-04-05 05:23:00,BINANCE:BTCUSDT,83879.87,83879.88,83879.87,83879.88,0.86357
2025-04-05 05:24:00,BINANCE:BTCUSDT,83879.87,83879.88,83879.87,83879.87,3.46765
2025-04-05 05:25:00,BINANCE:BTCUSDT,83879.87,83901.19,83866.41,83866.41,8.87638
2025-04-05 05:26:00,BINANCE:BTCUSDT,83866.41,83868.39,83841.63,83868.39,13.03719
2025-04-05 05:27:00,BINANCE:BTCUSDT,83868.38,83873.13,83868.37,83873.13,1.72756
2025-04-05 05:28:00,BINANCE:BTCUSDT,83873.12,83873.13,83873.11,83873.11,0.61863
2025-04-05 05:29:00,BINANCE:BTCUSDT,83873.12,83889.88,83873.11,83889.87,2.35937
2025-04-05 05:30:00,BINANCE:BTCUSDT,83889.87,83889.88,83827.93,83827.93,3.57889
2025-04-05 05:31:00,BINANCE:BTCUSDT,83826.58,83826.58,83821.51,83821.52,2.8219
2025-04-05 05:32:00,BINANCE:BTCUSDT,83821.52,83856.41,83821.51,83849.69,3.35298
2025-04-05 05:33:00,BINANCE:BTCUSDT,83849.68,83859.49,83849.68,83849.68,8.29956
2025-04-05 05:34:00,BINANCE:BTCUSDT,83849.69,83849.69,83769.14,83769.14,12.87441
2025-04-05 05:35:00,BINANCE:BTCUSDT,83769.15,83769.15,83769.14,83769.14,2.49663
2025-04-05 05:36:00,BINANCE:BTCUSDT,83769.14,83769.15,83753.55,83758.22,9.33767
2025-04-05 05:37:00,BINANCE:BTCUSDT,83758.23,83781.37,83758.22,83776.34,9.64494
2025-04-05 05:38:00,BINANCE:BTCUSDT,83776.34,83776.35,83769.57,83769.57,2.0188
2025-04-05 05:39:00,BINANCE:BTCUSDT,83769.58,83769.58,83678.3,83679.05,9.98243
2025-04-05 05:40:00,BINANCE:BTCUSDT,83679.05,83680.75,83649.91,83680.75,10.99825
2025-04-05 05:41:00,BINANCE:BTCUSDT,83680.75,83708.7,83680.74,83697.59,2.84532
2025-04-05 05:42:00,BINANCE:BTCUSDT,83697.59,83708.0,83697.58,83706.86,5.34602
2025-04-05 05:43:00,BINANCE:BTCUSDT,83706.85,83749.85,83706.85,83749.85,5.43472
2025-04-05 05:44:00,BINANCE:BTCUSDT,83749.84,83752.18,83749.84,83752.17,0.9648
2025-04-05 05:45:00,BINANCE:BTCUSDT,83752.18,83783.02,83752.18,83783.01,1.89846
2025-04-05 05:46:00,BINANCE:BTCUSDT,83783.01,83784.42,83776.08,83783.4,5.65047
2025-04-05 05:47:00,BINANCE:BTCUSDT,83783.4,83783.4,83779.9,83779.9,2.9124
2025-04-05 05:48:00,BINANCE:BTCUSDT,83779.9,83779.91,83779.9,83779.9,0.43604
2025-04-05 05:49:00,BINANCE:BTCUSDT,83779.9,83831.73,83779.9,83831.73,2.92351
2025-04-05 05:50:00,BINANCE:BTCUSDT,83831.74,83836.0,83828.59,83828.59,2.90151
2025-04-05 05:51:00,BINANCE:BTCUSDT,83828.59,83828.6,83792.28,83792.29,3.22646
2025-04-05 05:52:00,BINANCE:BTCUSDT,83792.28,83792.28,83770.76,83782.62,2.28934
2025-04-05 05:53:00,BINANCE:BTCUSDT,83782.63,83782.63,83770.77,83770.77,2.25061
2025-04-05 05:54:00,BINANCE:BTCUSDT,83770.77,83770.78,83744.96,83753.34,14.7059
2025-04-05 05:55:00,BINANCE:BTCUSDT,83753.34,83753.34,83722.67,83722.68,4.44105
2025-04-05 05:56:00,BINANCE:BTCUSDT,83722.67,83722.68,83698.81,83698.82,4.33354
2025-04-05 05:57:00,BINANCE:BTCUSDT,83698.81,83728.0,83696.01,83728.0,3.24738
2025-04-05 05:58:00,BINANCE:BTCUSDT,83727.99,83739.82,83727.99,83738.49,2.53767
2025-04-05 05:59:00,BINANCE:BTCUSDT,83738.49,83750.01,83738.48,83750.01,5.03351
2025-04-05 06:00:00,BINANCE:BTCUSDT,83750.0,83750.01,83724.07,83724.07,3.40312
2025-04-05 06:01:00,BINANCE:BTCUSDT,83724.07,83724.08,83698.52,83698.84,5.29726
2025-04-05 06:02:00,BINANCE:BTCUSDT,83698.84,83698.85,83698.84,83698.84,0.7786
2025-04-05 06:03:00,BINANCE:BTCUSDT,83698.84,83708.7,83698.84,83708.69,11.78397
